date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2026-02-25,10.953,10.959,10.992,10.92,6074773,6656474798.0,0.66,0.08,0.009,5.17
2026-02-26,10.939,10.913,10.944,10.896,4377670,4781387315.0,0.44,-0.42,-0.046,3.73
2026-02-27,10.92,10.933,10.95,10.911,4631264,5063424364.0,0.36,0.18,0.02,3.94
2026-03-02,11.368,11.417,11.419,11.214,11300972,12775642356.0,1.88,4.43,0.484,9.62
2026-03-03,11.418,11.259,11.418,11.202,9692849,10968192369.0,1.89,-1.38,-0.158,8.25
2026-03-04,11.0,10.98,11.085,10.926,9979812,10981117960.0,1.41,-2.48,-0.279,8.5
2026-03-05,10.98,10.964,11.014,10.889,6536802,7165201084.0,1.14,-0.15,-0.016,5.57
2026-03-06,10.834,10.873,10.937,10.831,4916712,5356472276.0,0.97,-0.83,-0.091,4.19
2026-03-09,10.858,10.868,10.95,10.793,8012132,8713281061.0,1.44,-0.05,-0.005,6.82
2026-03-10,10.963,10.956,10.991,10.943,4379329,4801155476.0,0.44,0.81,0.088,3.73
2026-03-11,11.026,10.974,11.028,10.964,4754957,5230093074.0,0.58,0.16,0.018,4.05
2026-03-12,10.928,10.938,10.956,10.892,3892379,4253167289.0,0.58,-0.33,-0.036,3.31
2026-03-13,10.852,10.802,10.88,10.791,3885245,4211610423.0,0.81,-1.24,-0.136,3.31
2026-03-16,10.63,10.664,10.7,10.605,4789247,5100457125.0,0.88,-1.28,-0.138,4.08
2026-03-17,10.632,10.637,10.696,10.63,3535282,3766972817.0,0.62,-0.25,-0.027,3.01
2026-03-18,10.638,10.606,10.639,10.57,3544273,3756857569.0,0.65,-0.29,-0.031,3.02
2026-03-19,10.283,10.126,10.345,10.08,8783621,9006105538.0,2.5,-4.53,-0.48,7.48
2026-03-20,9.9,9.896,10.066,9.883,11917841,11878418533.0,1.81,-2.27,-0.23,10.15
2026-03-23,9.488,8.941,9.5,8.906,19747659,18231773873.0,6.0,-9.65,-0.955,16.82
2026-03-24,9.21,9.299,9.303,9.105,14905165,13716736873.0,2.21,4.0,0.358,12.69
2026-03-25,9.7,9.641,9.772,9.609,11786322,11438092704.0,1.75,3.68,0.342,10.04
2026-03-26,9.628,9.45,9.637,9.358,11076213,10525933922.0,2.89,-1.98,-0.191,9.43
2026-03-27,9.358,9.494,9.528,9.358,7487073,7077216082.0,1.8,0.47,0.044,6.38
2026-03-30,9.496,9.656,9.696,9.473,10467459,10053472875.0,2.35,1.71,0.162,8.91
2026-03-31,9.751,9.699,9.836,9.697,9818017,9575690405.0,1.44,0.45,0.043,8.36
2026-04-01,9.95,10.024,10.028,9.912,8356708,8316311343.0,1.2,3.35,0.325,7.12
2026-04-02,10.0,9.738,10.0,9.641,13026467,12814253058.0,3.58,-2.85,-0.286,11.09
2026-04-03,9.914,9.828,9.914,9.793,4242962,4176219528.0,1.24,0.92,0.09,3.61
2026-04-07,9.845,9.837,9.867,9.781,5427848,5331846502.0,0.88,0.09,0.009,4.62
2026-04-08,10.103,10.113,10.153,10.057,9943480,10051847595.0,0.98,2.81,0.276,8.47
2026-04-09,9.92,9.908,9.95,9.9,6552527,6501536554.0,0.49,-2.03,-0.205,5.58
2026-04-10,9.995,9.972,10.03,9.954,5776953,5772482719.0,0.77,0.65,0.064,4.92
2026-04-13,9.918,9.924,9.939,9.9,4285544,4251246607.0,0.39,-0.48,-0.048,3.65
2026-04-14,9.999,10.011,10.012,9.968,4221605,4218777617.0,0.44,0.88,0.087,3.59
2026-04-15,10.127,10.064,10.15,10.062,4897697,4949413437.0,0.88,0.53,0.053,4.17
2026-04-16,10.095,10.097,10.111,10.07,3762437,3796363197.0,0.41,0.33,0.033,3.2
2026-04-17,10.0,10.029,10.071,9.99,3577189,3589199404.0,0.8,-0.67,-0.068,3.05
2026-04-20,10.04,10.036,10.075,10.013,3558335,3572623672.0,0.62,0.07,0.007,3.03
2026-04-21,10.07,10.01,10.072,10.003,3239029,3250579583.0,0.69,-0.26,-0.026,2.76
2026-04-22,9.968,10.004,10.008,9.968,3642198,3637270995.0,0.4,-0.06,-0.006,3.1
2026-04-23,9.935,9.9,9.947,9.865,4267851,4226616551.0,0.82,-1.04,-0.104,3.63
2026-04-24,9.885,9.826,9.886,9.814,3141902,3091878872.0,0.73,-0.75,-0.074,2.68
2026-04-27,9.859,9.897,9.917,9.857,2554760,2526051171.0,0.61,0.72,0.071,2.18
2026-04-28,9.85,9.732,9.854,9.714,3761043,3676337287.0,1.41,-1.67,-0.165,3.2
2026-04-29,9.641,9.637,9.68,9.63,5119968,4943877284.0,0.51,-0.98,-0.095,4.36
2026-04-30,9.629,9.678,9.679,9.58,4046630,3894564587.0,1.03,0.43,0.041,3.45
2026-05-06,9.698,9.791,9.792,9.698,3926978,3827234550.0,0.97,1.17,0.113,3.34
2026-05-07,9.871,9.909,9.933,9.835,4380057,4322115660.0,1.0,1.21,0.118,3.73
2026-05-08,9.871,9.88,9.897,9.853,3403790,3361489920.0,0.44,-0.29,-0.029,2.9
